,age,gender,amount,fraud,es_transportation,es_health,es_hyper,es_food,es_wellnessandbeauty,es_fashion,es_hotelservices,es_sportsandtoys,es_barsandrestaurants,es_home,es_tech,es_contents,es_otherservices,es_travel,es_leisure
370262,5,M,19.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507994,1,F,19.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105972,2,M,6.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407754,2,M,60.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
515881,4,M,63.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38608,1,M,30.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60252,5,M,20.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265562,5,M,37.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82056,3,F,5.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576078,4,M,47.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101655,3,M,8.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19960,5,M,31.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,1,M,2.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409389,4,F,30.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515099,6,F,35.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
436589,2,M,7.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238285,3,M,45.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160437,3,F,30.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268257,3,F,236.1474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
563452,2,M,5.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390047,4,F,33.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355119,4,F,23.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310864,2,F,33.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29207,2,F,2.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470191,4,M,53.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430872,4,F,17.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540480,5,M,8.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465026,3,M,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288615,4,F,33.21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
457136,3,F,21.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383033,6,F,13.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395769,5,M,38.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390901,1,F,21.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
255665,2,F,72.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100194,2,F,55.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154950,3,F,31.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66610,3,F,13.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591155,2,F,2.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266923,2,F,24.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247242,3,F,10.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293493,4,M,21.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213910,3,F,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154055,1,F,19.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521218,6,M,58.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
471678,2,M,28.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66666,3,F,2.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131587,5,F,28.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150561,2,F,27.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29602,5,M,14.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214747,3,M,13.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224390,3,F,61.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
394022,2,F,27.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
464357,2,F,7.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293757,1,M,32.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384283,4,F,24.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575704,4,F,33.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236270,2,M,37.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469682,6,F,20.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
134353,3,F,6.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466555,2,F,35.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554057,4,F,28.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92955,2,F,14.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24401,2,F,8.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282533,6,F,24.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478699,4,M,3.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
314396,3,M,6.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261618,3,M,18.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483643,3,M,2.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222196,3,F,23.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417586,2,F,8.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530091,2,F,85.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
461364,6,F,1.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239782,3,F,8.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264381,2,M,20.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18783,4,M,36.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
439596,5,M,6.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154587,5,F,16.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102713,1,F,23.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236390,3,F,10.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205586,2,F,134.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
546933,4,F,194.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
351664,3,F,27.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65156,2,F,82.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
470876,1,F,6.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567285,3,F,27.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405161,5,F,59.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
468385,5,M,1.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304010,1,M,3.53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161432,5,M,30.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354429,2,F,33.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389248,2,F,23.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428699,4,M,13.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120977,2,F,39.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515172,3,F,236.1474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
369134,3,M,12.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189414,3,F,24.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177270,2,M,41.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325628,4,F,9.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525528,1,M,40.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198692,3,M,11.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217337,3,F,59.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512285,2,M,6.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8474,5,M,59.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155308,3,M,47.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53448,4,F,35.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410673,4,M,36.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334041,1,M,54.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319689,4,M,13.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360349,3,M,18.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514010,0,F,12.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250252,6,F,26.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331134,4,F,19.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557066,4,F,3.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267666,3,M,27.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86060,5,M,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241677,5,M,23.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245550,2,M,2.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576531,1,F,38.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129181,4,F,25.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293091,5,F,50.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551318,5,M,26.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171163,4,F,7.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202858,2,F,42.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272294,2,F,32.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250059,2,F,65.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
214444,5,M,12.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434005,2,F,37.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404609,1,M,6.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479369,2,F,22.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166773,3,F,23.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144885,4,M,56.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341134,2,F,47.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322998,3,M,63.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155958,2,M,20.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180613,2,M,13.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537845,1,F,26.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15933,3,M,57.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159431,5,M,40.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42374,1,F,23.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217441,2,F,27.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
439537,3,M,54.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13682,6,F,19.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220769,2,F,26.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47101,2,F,39.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26043,4,F,45.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465296,6,M,53.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515330,6,M,157.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62933,3,M,16.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393852,3,M,44.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570600,2,M,33.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,2,M,47.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449084,4,M,43.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101104,6,F,4.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538074,1,F,13.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41454,5,M,25.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487296,1,F,45.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503713,5,F,27.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352114,4,F,60.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88723,1,M,49.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435801,2,M,46.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374699,3,F,9.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324677,5,F,45.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35130,2,F,38.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263698,0,E,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275477,5,M,14.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573792,2,F,28.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
347045,1,M,26.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106643,1,M,37.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121375,1,M,29.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166312,2,M,62.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15908,4,F,5.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79272,4,F,90.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
545249,5,M,4.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139814,4,M,1.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507290,2,F,205.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
445625,3,M,39.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52047,5,F,106.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
444523,2,F,83.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
310873,4,F,5.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88702,5,F,58.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216749,3,M,26.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233070,2,M,29.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333735,2,F,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454754,4,F,42.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193506,2,M,27.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8982,5,F,33.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520691,2,F,27.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293298,2,M,51.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511229,0,F,26.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246740,2,M,13.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475791,2,F,9.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180736,1,F,86.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
474427,2,F,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399967,4,M,34.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460322,4,F,95.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
591428,3,M,4.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333167,4,M,48.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71376,4,F,53.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477394,3,M,20.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554847,2,M,10.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350780,2,F,32.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558884,3,M,38.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105982,2,F,4.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290641,3,M,47.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454801,4,M,59.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436047,3,M,57.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543411,2,F,25.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56520,3,F,29.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414672,2,F,2.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388082,2,M,58.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233411,5,F,8.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325322,1,F,42.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152555,2,M,23.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160317,2,F,4.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96324,3,M,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380331,1,M,7.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66412,1,M,107.73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
322905,6,M,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387548,3,M,26.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136539,4,F,45.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388519,3,F,30.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278365,2,M,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320479,2,M,72.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54531,3,F,43.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121381,4,M,21.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324457,3,M,44.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211609,2,F,11.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578069,2,F,48.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159785,2,F,12.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491065,3,M,35.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177901,2,M,52.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319,6,M,20.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343314,1,M,43.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91943,1,M,29.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260496,2,F,2.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222228,1,M,48.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462225,2,F,11.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464094,2,M,30.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465121,5,M,26.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518545,2,F,21.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486622,4,M,116.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171611,4,M,31.23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
282861,5,M,6.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439408,0,F,14.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90201,2,F,2.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315120,2,F,29.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108136,4,F,5.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401575,1,F,13.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420214,3,M,40.49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
360134,5,F,3.58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200857,0,F,46.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
206704,3,F,33.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218191,1,F,5.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367683,2,M,18.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371136,4,F,44.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54443,3,F,28.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349798,1,F,236.1474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250402,6,F,50.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279935,5,F,14.22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
593209,2,M,27.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495632,2,F,41.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395991,5,F,28.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
228701,2,F,31.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42080,2,F,26.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491951,3,F,43.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
228398,3,F,236.1474,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
304212,2,F,38.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244859,2,M,48.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347278,3,M,22.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370012,3,F,41.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462295,2,M,18.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350165,4,F,13.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156099,3,F,62.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128855,1,F,41.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32156,5,F,16.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504710,4,F,34.51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181496,4,F,50.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106804,5,F,12.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320328,3,M,45.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113998,2,M,19.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108648,2,M,57.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593136,1,F,56.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
353180,3,M,47.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
540286,6,M,138.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165954,3,M,34.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304700,5,F,46.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
469428,2,F,31.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249638,2,F,51.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136118,2,F,2.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345862,5,M,41.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548201,4,F,14.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256085,2,F,32.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552834,2,F,13.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449991,2,F,61.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482217,2,F,47.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142464,4,M,8.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
224976,2,M,25.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360961,4,F,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252121,2,F,21.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326749,3,F,4.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470411,2,F,11.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169785,1,M,26.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445497,4,F,42.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502776,2,F,21.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78642,1,M,43.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547218,2,F,9.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146445,4,F,41.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461432,4,M,27.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88079,4,F,3.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465885,3,F,29.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179292,2,M,21.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206051,2,F,30.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45046,4,F,5.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337104,2,M,31.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102023,3,M,45.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155079,2,F,39.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180626,3,F,42.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565373,4,F,22.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310434,2,F,10.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43957,1,F,20.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107725,6,M,29.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28285,2,F,12.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
